ID,Year,Month,Day,Hour,Minute,Second,Millisecond,Brightness,Temperature,Humidity,x Accel,y Accel,z Accel,x Gyro,y Gyro,z Gyro
17,2017,11,28,1,30,30,73151,671.0,0.0,0.0,1676.0,4180.0,16628.0,-350.0,85.0,130.0
18,2017,11,28,1,30,30,73756,670.0,0.0,0.0,1620.0,4248.0,16668.0,-307.0,74.0,125.0
19,2017,11,28,1,30,31,74365,670.0,0.0,0.0,1648.0,4144.0,16664.0,-351.0,92.0,126.0
20,2017,11,28,1,30,32,74975,667.0,0.0,0.0,1628.0,4268.0,16648.0,-359.0,82.0,117.0
21,2017,11,28,1,30,32,75580,665.0,0.0,0.0,1688.0,4200.0,16512.0,-356.0,63.0,112.0
22,2017,11,28,1,30,33,76188,665.0,0.0,0.0,1612.0,4168.0,16592.0,-341.0,73.0,121.0
23,2017,11,28,1,30,33,76790,664.0,0.0,0.0,1700.0,4256.0,16696.0,-324.0,68.0,118.0
24,2017,11,28,1,30,34,77397,660.0,0.0,0.0,1548.0,4216.0,16860.0,-338.0,82.0,121.0
25,2017,11,28,1,30,35,78006,663.0,0.0,0.0,1552.0,4100.0,16532.0,-385.0,92.0,141.0
26,2017,11,28,1,30,35,78615,667.0,0.0,0.0,1628.0,4224.0,16576.0,-334.0,65.0,104.0
27,2017,11,28,1,30,36,79255,666.0,0.0,0.0,1676.0,4172.0,16536.0,-364.0,58.0,118.0
28,2017,11,28,1,30,36,79860,666.0,0.0,0.0,1740.0,4260.0,16672.0,-357.0,104.0,116.0
29,2017,11,28,1,30,37,80467,664.0,0.0,0.0,1592.0,4176.0,16796.0,-355.0,73.0,111.0
30,2017,11,28,1,30,38,81076,664.0,0.0,0.0,1616.0,4224.0,16664.0,-331.0,73.0,106.0
31,2017,11,28,1,30,38,81678,662.0,0.0,0.0,1692.0,4144.0,16512.0,-353.0,81.0,132.0
32,2017,11,28,1,30,39,82285,661.0,0.0,0.0,1552.0,4204.0,16712.0,-363.0,101.0,112.0
33,2017,11,28,1,30,40,82888,660.0,0.0,0.0,1596.0,4236.0,16700.0,-358.0,84.0,119.0
34,2017,11,28,1,30,40,83494,662.0,0.0,0.0,1616.0,4184.0,16776.0,-350.0,58.0,108.0
35,2017,11,28,1,30,41,84101,662.0,0.0,0.0,1576.0,4244.0,16616.0,-347.0,98.0,120.0
36,2017,11,28,1,30,41,84708,664.0,0.0,0.0,1692.0,4248.0,16448.0,-357.0,58.0,135.0
37,2017,11,28,1,30,42,85315,666.0,0.0,0.0,1616.0,4132.0,16632.0,-366.0,71.0,124.0
38,2017,11,28,1,30,43,85921,664.0,0.0,0.0,1556.0,4260.0,16644.0,-359.0,82.0,129.0
39,2017,11,28,1,30,43,86530,663.0,0.0,0.0,1684.0,4124.0,16640.0,-356.0,82.0,157.0
40,2017,11,28,1,30,44,87137,663.0,0.0,0.0,1636.0,4168.0,16524.0,-359.0,71.0,119.0
41,2017,11,28,1,30,44,87745,662.0,0.0,0.0,1628.0,4228.0,16560.0,-363.0,98.0,117.0
42,2017,11,28,1,30,45,88356,662.0,0.0,0.0,1676.0,4224.0,16636.0,-373.0,98.0,121.0
