ID,Year,Month,Day,Hour,Minute,Second,Millisecond,Brightness,Temperature,Humidity,x Accel,y Accel,z Accel,x Gyro,y Gyro,z Gyro
41,2017,11,22,0,12,56,88937,927.0,17.2,37.3,-204.0,10300.0,-14996.0,-368.0,71.0,65.0
42,2017,11,22,0,12,57,89543,926.0,17.2,37.3,-220.0,10324.0,-14904.0,-347.0,90.0,79.0
43,2017,11,22,0,12,57,90149,926.0,17.2,37.3,-124.0,10288.0,-14936.0,-352.0,58.0,67.0
44,2017,11,22,0,12,58,90756,927.0,17.2,37.3,-228.0,10292.0,-14940.0,-375.0,61.0,71.0
45,2017,11,22,0,12,58,91365,927.0,17.2,37.3,-224.0,10384.0,-15060.0,-364.0,67.0,66.0
46,2017,11,22,0,12,59,91976,927.0,17.2,37.3,-264.0,10396.0,-15020.0,-391.0,77.0,69.0
47,2017,11,22,0,13,0,92584,926.0,17.2,37.3,-212.0,10348.0,-14924.0,-374.0,65.0,74.0
48,2017,11,22,0,13,0,93193,927.0,17.2,37.3,-200.0,10340.0,-14996.0,-354.0,69.0,80.0
49,2017,11,22,0,13,1,93802,927.0,17.2,37.3,-200.0,10412.0,-14912.0,-345.0,69.0,64.0
50,2017,11,22,0,13,1,94411,927.0,17.2,37.3,-160.0,10384.0,-14800.0,-361.0,73.0,64.0
51,2017,11,22,0,13,2,95021,927.0,17.2,37.3,-276.0,10296.0,-14892.0,-369.0,40.0,57.0
52,2017,11,22,0,13,3,95630,927.0,17.2,37.3,-276.0,10340.0,-15108.0,-351.0,86.0,62.0
53,2017,11,22,0,13,3,96237,927.0,17.2,37.3,-268.0,10364.0,-14892.0,-371.0,76.0,64.0
54,2017,11,22,0,13,4,96843,927.0,17.2,37.3,-204.0,10456.0,-14960.0,-352.0,92.0,79.0
55,2017,11,22,0,13,5,97446,927.0,17.2,37.3,-276.0,10328.0,-15132.0,-340.0,54.0,73.0
56,2017,11,22,0,13,5,98048,927.0,17.2,37.3,-204.0,10244.0,-14800.0,-348.0,52.0,75.0
57,2017,11,22,0,13,6,98654,927.0,17.2,37.3,-212.0,10344.0,-14796.0,-343.0,62.0,37.0
58,2017,11,22,0,13,6,99262,927.0,17.2,37.3,-300.0,10428.0,-15096.0,-388.0,70.0,89.0
59,2017,11,22,0,13,7,99871,927.0,17.2,37.3,-160.0,10428.0,-14976.0,-359.0,75.0,79.0
60,2017,11,22,0,13,8,100476,927.0,17.2,37.3,-216.0,10356.0,-14932.0,-371.0,85.0,65.0
61,2017,11,22,0,13,8,101084,927.0,17.2,37.3,-260.0,10408.0,-14924.0,-359.0,81.0,70.0
62,2017,11,22,0,13,9,101711,927.0,17.2,37.3,-64.0,10412.0,-14720.0,-348.0,72.0,78.0
63,2017,11,22,0,13,9,102323,927.0,17.2,37.3,-224.0,10340.0,-15008.0,-347.0,63.0,66.0
64,2017,11,22,0,13,10,102926,927.0,17.2,37.3,-224.0,10364.0,-14996.0,-346.0,93.0,54.0
65,2017,11,22,0,13,11,103536,927.0,17.2,37.3,-244.0,10424.0,-14972.0,-352.0,80.0,64.0
66,2017,11,22,0,13,11,104145,927.0,17.2,37.3,-184.0,10316.0,-14984.0,-376.0,77.0,86.0
67,2017,11,22,0,13,12,104754,927.0,17.2,37.3,-216.0,10424.0,-14972.0,-359.0,108.0,67.0
68,2017,11,22,0,13,12,105365,928.0,17.2,37.3,-292.0,10348.0,-14884.0,-360.0,94.0,85.0
69,2017,11,22,0,13,13,105968,932.0,17.2,37.3,-188.0,10396.0,-15052.0,-362.0,82.0,71.0
70,2017,11,22,0,13,14,106573,937.0,17.2,37.3,-188.0,10428.0,-14936.0,-376.0,82.0,95.0
71,2017,11,22,0,13,14,107181,940.0,17.2,37.3,-256.0,10460.0,-15032.0,-333.0,63.0,51.0
72,2017,11,22,0,13,15,107790,938.0,17.2,37.3,-172.0,10300.0,-15068.0,-329.0,93.0,64.0
73,2017,11,22,0,13,15,108400,940.0,17.2,37.3,-240.0,10428.0,-14816.0,-860.0,-246.0,152.0
74,2017,11,22,0,13,16,109009,944.0,17.2,37.3,-200.0,10396.0,-15032.0,-379.0,52.0,78.0
75,2017,11,22,0,13,17,109620,943.0,17.2,37.3,-244.0,10352.0,-15068.0,-329.0,52.0,60.0
